omop_concept_id,ingredient_name,cem_n_conditions,cem_n_faers_pairs,cem_n_semmeddb_pairs,cem_faers_case_count_sum,cem_faers_prr_median
1794280,mebendazole,356.0,356.0,0.0,758.0,3.209555
19008994,mebeverine,491.0,491.0,0.0,2191.0,1.94237
1394333,mecamylamine,5.0,5.0,0.0,6.0,45.51407
1502877,mecasermin,223.0,223.0,0.0,568.0,4.65136
1586449,mecasermin rinfabate,16.0,16.0,0.0,27.0,11.694115
1394337,mechlorethamine,132.0,132.0,0.0,256.0,5.450975
994341,meclizine,1470.0,1470.0,0.0,20701.0,1.334795
19009022,meclocycline,58.0,58.0,0.0,61.0,14.926745
1180182,meclofenamate,137.0,137.0,0.0,192.0,4.30905
19125097,meclofenamic acid,1.0,1.0,0.0,1.0,2217.84719
19052682,meclofenoxate,36.0,25.0,11.0,30.0,11.34004
19009025,mecobalamin,1045.0,1045.0,0.0,7582.0,1.51917
19071999,mecysteine,10.0,10.0,0.0,11.0,25.34826
19125106,medazepam,83.0,83.0,0.0,110.0,7.98213
19072021,medifoxamine,2.0,0.0,2.0,0.0,
19094483,medigoxin,27.0,27.0,0.0,32.0,24.22431
42899398,medium chain triglycerides,2.0,2.0,0.0,2.0,792.072355
19000207,medrogestone,12.0,12.0,0.0,14.0,47.95506
43014123,medronate,13.0,13.0,0.0,13.0,41.63882
1500211,medroxyprogesterone,1675.0,1675.0,0.0,32590.0,0.87002
909021,medrysone,15.0,15.0,0.0,15.0,10.9471
1197736,mefenamate,583.0,583.0,0.0,2600.0,1.86451
19000498,mefloquine,582.0,582.0,0.0,5456.0,1.439565
19000556,mefruside,40.0,40.0,0.0,55.0,14.384445
1300978,megestrol,1375.0,1375.0,0.0,17899.0,1.38117
19125279,meglumine,49.0,49.0,0.0,59.0,10.8684
19082764,meglumine antimoniate,30.0,30.0,0.0,47.0,14.22157
19009054,meglumine ioxithalamate,10.0,10.0,0.0,10.0,35.6895
46221518,melamine,2.0,2.0,0.0,2.0,258.94532000000004
1301152,melatonin,1166.0,1166.0,0.0,11009.0,1.2785000000000002
19110751,melitracen,21.0,21.0,0.0,29.0,24.16143
1150345,meloxicam,1939.0,1939.0,0.0,48438.0,1.1769
1301267,melphalan,1576.0,1576.0,0.0,26572.0,1.4984700000000002
701322,memantine,1191.0,1191.0,0.0,18176.0,0.98903
19009057,menadiol,16.0,16.0,0.0,19.0,57.247095
19072027,menatetrenone,299.0,299.0,0.0,652.0,3.66204
37003416,menhaden oil,6.0,0.0,6.0,0.0,
45775636,meningococcal group B vaccine,24.0,24.0,0.0,44.0,11.80657
901656,menthol,507.0,507.0,0.0,2368.0,1.62997
904704,mepenzolate,110.0,110.0,0.0,157.0,4.45785
1102527,meperidine,1548.0,1548.0,0.0,15461.0,1.631895
19002662,mephenesin,26.0,26.0,0.0,31.0,8.82762
19002664,mephentermine,3.0,3.0,0.0,3.0,2223.70017
702661,mephenytoin,27.0,27.0,0.0,46.0,15.23859
702685,mephobarbital,77.0,77.0,0.0,127.0,5.61417
19072028,mepindolol,13.0,12.0,1.0,12.0,16.722550000000002
19102106,mepirodipine,5.0,5.0,0.0,5.0,116.73596
702774,mepivacaine,386.0,386.0,0.0,987.0,2.87623
19009116,meprednisone,250.0,250.0,0.0,469.0,4.998530000000001
702865,meprobamate,686.0,686.0,0.0,3565.0,1.66892
19003010,meptazinol,50.0,50.0,0.0,76.0,9.27352
920113,mequinol,18.0,18.0,0.0,21.0,33.769985
19009145,mequitazine,253.0,253.0,0.0,591.0,3.41747
1703026,merbromin,12.0,12.0,0.0,15.0,122.11916
1436650,mercaptopurine,1315.0,1315.0,0.0,14143.0,1.64311
42900485,mercuric cyanide,3.0,3.0,0.0,3.0,155.18034
42900486,mercuric sulfate,1.0,1.0,0.0,1.0,1479.75491
19125390,mercury,14.0,14.0,0.0,15.0,16.456310000000002
1709170,meropenem,1227.0,1227.0,0.0,15919.0,1.57592
19003070,mersalyl,5.0,5.0,0.0,5.0,418.1248
968426,mesalamine,1899.0,1899.0,0.0,43118.0,1.105795
1354698,mesna,824.0,824.0,0.0,6983.0,1.6710850000000002
703083,mesoridazine,84.0,84.0,0.0,120.0,5.33593
19003140,mesterolone,21.0,21.0,0.0,30.0,20.19109
1503184,mestranol,35.0,35.0,0.0,41.0,18.27637
1123995,metaproterenol,1079.0,1079.0,0.0,6589.0,1.42065
19003303,metaraminol,106.0,106.0,0.0,178.0,5.268940000000001
1592179,metavanadate,1.0,0.0,1.0,0.0,
780369,metaxalone,1310.0,1310.0,0.0,15418.0,1.38481
19004626,metergoline,25.0,0.0,25.0,0.0,
1503297,metformin,2871.0,2871.0,0.0,263777.0,0.80968
19024227,methacholine,110.0,110.0,0.0,183.0,7.99124
19003644,methacycline,14.0,14.0,0.0,14.0,11.79005
1103640,methadone,1803.0,1803.0,0.0,35258.0,1.00445
19003959,methadyl acetate,17.0,9.0,9.0,12.0,27.76467
704053,methamphetamine,470.0,470.0,0.0,2183.0,1.70393
19072054,methampicillin,3.0,0.0,3.0,0.0,
19004095,methandriol,1.0,1.0,0.0,1.0,570.57532
19004098,methandrostenolone,56.0,56.0,0.0,80.0,13.78052
42899323,methanol,68.0,68.0,0.0,99.0,14.279195
19004153,methantheline,10.0,10.0,0.0,10.0,14.62927
19004158,methapyrilene,1.0,1.0,0.0,1.0,
19004160,methaqualone,53.0,53.0,0.0,64.0,11.74648
19004254,metharbital,4.0,4.0,0.0,4.0,101.81291
904250,methazolamide,161.0,161.0,0.0,256.0,3.65825
19009250,methdilazine,9.0,9.0,0.0,9.0,61.54704
904356,methenamine,365.0,365.0,0.0,1074.0,2.26413
19004621,methenolone,81.0,81.0,0.0,116.0,7.83673
1504620,methimazole,942.0,942.0,0.0,5474.0,1.58277
19004724,methionine,147.0,147.0,0.0,240.0,3.7397
704943,methocarbamol,1283.0,1283.0,0.0,14902.0,1.33388
19005015,methohexital,103.0,103.0,0.0,150.0,5.02167
19055531,methoserpidine,1.0,0.0,1.0,0.0,
1305058,methotrexate,3037.0,3037.0,0.0,230655.0,1.14801
19005147,methotrimeprazine,358.0,358.0,0.0,948.0,2.65135
19005208,methoxamine,37.0,37.0,0.0,50.0,20.66502
905223,methoxsalen,206.0,206.0,0.0,302.0,4.7730049999999995
19015768,methoxy polyethylene glycol-epoetin beta,511.0,511.0,0.0,2117.0,2.07477
19005257,methoxyflurane,17.0,17.0,0.0,17.0,83.13231
19009365,methoxyphenamine,14.0,14.0,0.0,16.0,21.47465
1158632,methscopolamine,164.0,164.0,0.0,328.0,3.749285
759401,methsuximide,72.0,72.0,0.0,119.0,9.001045000000001
905273,methyclothiazide,66.0,66.0,0.0,86.0,6.166395
19025194,methyl 5-aminolevulinate,53.0,53.0,0.0,77.0,11.16197
19072059,methyl anthranilate,1.0,0.0,1.0,0.0,
42903805,methyl benzoate,1.0,0.0,1.0,0.0,
43013106,methyl cinnamate,1.0,0.0,1.0,0.0,
43526849,methyl glucose dioleate,1.0,0.0,1.0,0.0,
44785451,methyl palmitate,2.0,0.0,2.0,0.0,
909440,methyl salicylate,179.0,179.0,0.0,304.0,2.95339
19009686,methylbenzethonium,5.0,0.0,5.0,0.0,
905371,methylcellulose,659.0,659.0,0.0,2748.0,1.73471
1305447,methyldopa,1032.0,1032.0,0.0,6044.0,1.689465
1305496,methyldopate,27.0,27.0,0.0,32.0,51.3452
905518,methylene blue,179.0,179.0,0.0,765.0,3.254
42900466,methylene chloride,3.0,3.0,0.0,3.0,64.26029
1305637,methylergonovine,365.0,365.0,0.0,1083.0,3.71284
43013716,methyleugenol,5.0,0.0,5.0,0.0,
19112915,methylfolic acid,67.0,67.0,0.0,89.0,5.95489
19009847,methylmethacrylate,60.0,60.0,0.0,60.0,12.14673
909841,methylnaltrexone,228.0,228.0,0.0,616.0,2.801945
19009874,methylnicotinate,1.0,1.0,0.0,1.0,1415.3036
19009877,methylparaben,10.0,10.0,0.0,10.0,55.16664
705944,methylphenidate,1744.0,1744.0,0.0,34778.0,0.83064
1506270,methylprednisolone,2621.0,2621.0,0.0,98823.0,1.34375
1389780,methylsulfonylmethane,404.0,404.0,0.0,1254.0,2.2944199999999997
1506602,methyltestosterone,151.0,151.0,0.0,209.0,4.75629
1106740,methysergide,219.0,219.0,0.0,402.0,3.73065
905531,metipranolol,77.0,77.0,0.0,94.0,7.91869
906780,metoclopramide,2408.0,2408.0,0.0,126109.0,0.74918
907013,metolazone,1231.0,1231.0,0.0,15983.0,1.1393
42900469,metomidate,5.0,0.0,5.0,0.0,
19072087,metopimazine,291.0,291.0,0.0,967.0,3.14755
1307046,metoprolol,3008.0,3008.0,0.0,282129.0,0.912825
44814585,metreleptin,15.0,15.0,0.0,16.0,22.86247
1707164,metronidazole,2223.0,2223.0,0.0,55885.0,1.32796
19007490,metyrapone,120.0,120.0,0.0,258.0,4.476625
1401581,metyrosine,8.0,8.0,0.0,8.0,40.373615
1307542,mexiletine,617.0,617.0,0.0,2782.0,1.63315
19007701,mezlocillin,41.0,41.0,0.0,50.0,17.50709
19007737,mianserin,664.0,664.0,0.0,3374.0,1.900755
1345141,mibefradil,48.0,48.0,0.0,51.0,9.98204
19018013,micafungin,733.0,733.0,0.0,6381.0,1.65568
907879,miconazole,916.0,916.0,0.0,5365.0,1.48432
40224234,microcrystalline cellulose,8.0,4.0,4.0,4.0,56.71723
19072089,micronomicin,8.0,1.0,7.0,1.0,180.07632
708298,midazolam,1663.0,1663.0,0.0,25821.0,1.17253
19072122,midecamycin,9.0,9.0,0.0,9.0,31.97094
1308368,midodrine,796.0,796.0,0.0,4665.0,1.367645
1508439,mifepristone,377.0,377.0,0.0,5742.0,0.99656
1510202,miglitol,494.0,494.0,0.0,1871.0,1.82876
19045272,miglustat,239.0,239.0,0.0,805.0,2.91738
19005452,milbemycin oxime,6.0,0.0,6.0,0.0,
1304277,milk thistle extract,25.0,25.0,0.0,29.0,6.33911
19066567,milk thistle fruit,76.0,76.0,0.0,93.0,6.169775
46276161,milk thistle leaf extract,1.0,0.0,1.0,0.0,
1304376,milk thistle seed,11.0,11.0,0.0,13.0,48.90091
19066433,milk thistle seed extract,7.0,7.0,0.0,13.0,33.82988
19080226,milnacipran,703.0,703.0,0.0,6779.0,1.22132
1368671,milrinone,580.0,580.0,0.0,3790.0,1.211765
44816310,miltefosine,39.0,39.0,0.0,71.0,10.10086
19072123,minaprine,13.0,0.0,13.0,0.0,
44816319,minaxolone,1.0,0.0,1.0,0.0,
908523,mineral oil,723.0,723.0,0.0,2875.0,1.76266
978577,"mineral oil, light",7.0,7.0,0.0,7.0,34.93209
1708880,minocycline,1426.0,1426.0,0.0,14202.0,1.41616
1309068,minoxidil,972.0,972.0,0.0,6523.0,1.349885
19009138,miocamycin,19.0,7.0,12.0,7.0,219.44375
43014182,mipomersen,73.0,73.0,0.0,195.0,2.80741
42873636,mirabegron,491.0,491.0,0.0,3962.0,1.11977
725131,mirtazapine,2028.0,2028.0,0.0,58165.0,0.983155
1150871,misoprostol,1469.0,1469.0,0.0,18137.0,1.19202
19056380,mite extract,2.0,0.0,2.0,0.0,
19125635,mitobronitol,1.0,1.0,0.0,1.0,
1389036,mitomycin,544.0,544.0,0.0,2446.0,2.81268
1309161,mitotane,224.0,224.0,0.0,581.0,2.952645
1309188,mitoxantrone,1044.0,1044.0,0.0,8343.0,1.672565
19010459,mivacurium,72.0,72.0,0.0,146.0,9.483095
19086100,mizolastine,87.0,87.0,0.0,143.0,4.64409
19010652,moclobemide,263.0,263.0,0.0,822.0,2.5843
710650,modafinil,1601.0,1601.0,0.0,23412.0,1.24887
1310756,moexipril,503.0,503.0,0.0,1797.0,1.67965
19072129,mofebutazone,2.0,0.0,2.0,0.0,
19011062,mofezolac,9.0,7.0,2.0,12.0,331.56789
42899646,molasses,10.0,10.0,0.0,10.0,14.204315
590768,mold extract,4.0,0.0,4.0,0.0,
19009676,molgramostim,21.0,21.0,0.0,24.0,33.7568
1201260,molidustat,6.0,0.0,6.0,0.0,
709699,molindone,82.0,82.0,0.0,140.0,5.50502
19009819,molsidomine,531.0,531.0,0.0,2007.0,2.38721
19009896,molybdenum,36.0,36.0,0.0,38.0,8.5192
746600,momelotinib,3.0,0.0,3.0,0.0,
905233,mometasone,1828.0,1828.0,0.0,37540.0,1.15665
43013731,monensin,2.0,2.0,0.0,2.0,4548.734555
929983,monobenzone,5.0,5.0,0.0,6.0,78.48295
19113055,monoethyl fumarate,1.0,0.0,1.0,0.0,
19068715,monofluorophosphate,410.0,406.0,7.0,1053.0,2.66212
43012280,monophosphoryl lipid A,24.0,0.0,24.0,0.0,
1154161,montelukast,2286.0,2286.0,0.0,94210.0,0.94915
43532056,montmorrillonite,14.0,0.0,14.0,0.0,
1344996,moricizine,79.0,79.0,0.0,86.0,9.03379
19072152,morniflumate,552.0,552.0,0.0,1977.0,1.932645
19010924,moroxydine,4.0,4.0,0.0,4.0,19.333205
1110410,morphine,2588.0,2588.0,0.0,121757.0,1.023475
45776146,morrhuate,2.0,0.0,2.0,0.0,
19011339,mosapride,724.0,724.0,0.0,4173.0,1.823805
19126622,moxalactam,17.0,17.0,0.0,18.0,33.82051
19113058,moxaverine,5.0,4.0,1.0,4.0,3151.3509799999997
40231415,moxidectin,1.0,1.0,0.0,1.0,52.87183
1716903,moxifloxacin,1786.0,1786.0,0.0,41620.0,1.129175
19007422,moxisylyte,6.0,6.0,0.0,6.0,39.12684
19011021,moxonidine,740.0,740.0,0.0,3718.0,1.87405
19011028,mucopolysaccharide polysulfate,1.0,1.0,0.0,2.0,48.99051
951511,mupirocin,1183.0,1183.0,0.0,8351.0,1.5416
19126896,muramidase,7.0,7.0,0.0,7.0,23.76505
19051865,muromonab-CD3,222.0,222.0,0.0,548.0,5.3751750000000005
793263,muscadine grape extract,1.0,0.0,1.0,0.0,
46221730,muscone,10.0,0.0,10.0,0.0,
43012161,mustard oil,6.0,6.0,0.0,6.0,37.13723
40161997,mustard pollen extract,1.0,0.0,1.0,0.0,
19068900,mycophenolate,671.0,627.0,75.0,2242.0,2.48611
19003999,mycophenolate mofetil,2298.0,2298.0,0.0,54508.0,1.52477
19012565,mycophenolic acid,1236.0,1236.0,0.0,9853.0,1.74132
1511354,myrcene,3.0,0.0,3.0,0.0,
43014117,myricetin,46.0,0.0,46.0,0.0,
42903687,myristate,1.0,0.0,1.0,0.0,
43012240,myristyl alcohol,1.0,0.0,1.0,0.0,
42900430,myrrh oil,9.0,8.0,1.0,8.0,30.105945
42900431,myrtle leaf oil,3.0,3.0,0.0,3.0,141.33583
19018433,myrtol,26.0,16.0,10.0,19.0,25.947065
42903762,n-dodecane,1.0,0.0,1.0,0.0,
913440,nabilone,239.0,239.0,0.0,595.0,2.45683
1113648,nabumetone,1284.0,1284.0,0.0,13472.0,1.3913799999999998
1313200,nadolol,1036.0,1036.0,0.0,8511.0,1.3140299999999998
19001014,nadroparin,509.0,509.0,0.0,1549.0,2.90039
1507558,nafarelin,87.0,87.0,0.0,143.0,6.93308
1713930,nafcillin,307.0,307.0,0.0,897.0,2.18523
19014035,nafronyl,305.0,305.0,0.0,805.0,3.19475
19080493,naftazone,42.0,42.0,0.0,48.0,11.92354
914053,naftifine,122.0,122.0,0.0,163.0,5.324575
1114122,nalbuphine,638.0,638.0,0.0,2161.0,2.3024899999999997
986864,nalidixate,53.0,53.0,0.0,60.0,9.3923
19014158,nalmefene,28.0,28.0,0.0,34.0,21.07464
1114220,naloxone,1047.0,1047.0,0.0,6319.0,1.60623
1714319,naltrexone,718.0,718.0,0.0,3808.0,1.55937
1514412,nandrolone,226.0,226.0,0.0,410.0,4.98515
914533,naphazoline,245.0,245.0,0.0,409.0,3.71489
1594753,naphtha,2.0,0.0,2.0,0.0,
42899647,naphthalene,5.0,5.0,0.0,5.0,2798.29271
35605296,naphthoquine,1.0,0.0,1.0,0.0,
1115008,naproxen,2305.0,2305.0,0.0,91810.0,1.01062
1118117,naratriptan,518.0,518.0,0.0,1951.0,1.96716
43014124,naringenin,96.0,0.0,96.0,0.0,
19080895,naringin,90.0,0.0,90.0,0.0,
735843,natalizumab,2108.0,2108.0,0.0,147392.0,0.622025
915392,natamycin,54.0,54.0,0.0,71.0,30.5743
1502826,nateglinide,903.0,903.0,0.0,6448.0,1.24129
40166616,nattokinase,86.0,81.0,7.0,108.0,5.544
1314577,nebivolol,1354.0,1354.0,0.0,18271.0,1.157395
1114620,nedocromil,201.0,201.0,0.0,351.0,3.51937
42609137,nedosiran,3.0,0.0,3.0,0.0,
714684,nefazodone,1001.0,1001.0,0.0,6725.0,1.54639
19015602,nefopam,602.0,602.0,0.0,3188.0,2.04795
19002912,nelarabine,232.0,232.0,0.0,812.0,3.875145
1715472,nelfinavir,853.0,853.0,0.0,5084.0,2.42323
1735144,nemolizumab,5.0,0.0,5.0,0.0,
42900437,neodymium oxide,1.0,0.0,1.0,0.0,
42903530,neohesperidin dihydrochalcone,2.0,0.0,2.0,0.0,
915981,neomycin,730.0,730.0,0.0,2703.0,1.68992
717136,neostigmine,575.0,575.0,0.0,2127.0,2.48247
909795,nepafenac,291.0,291.0,0.0,997.0,2.04009
37498626,nerol,2.0,0.0,2.0,0.0,
1145882,nerolidol,17.0,0.0,17.0,0.0,
43012825,nerve growth factor,1.0,0.0,1.0,0.0,
1338985,nesiritide,330.0,330.0,0.0,1089.0,1.866075
19017585,netilmicin,153.0,153.0,0.0,290.0,7.23561
45774966,netupitant,12.0,12.0,0.0,12.0,35.118065
43012394,neurotrophin 3,3.0,0.0,3.0,0.0,
43532469,neurotrophin 4,8.0,2.0,6.0,2.0,133.14976
1769389,nevirapine,1224.0,1224.0,0.0,12869.0,1.68047
1517824,niacin,1603.0,1603.0,0.0,72145.0,0.61766
19018419,niacinamide,332.0,332.0,0.0,744.0,2.39471
19127550,nialamide,2.0,2.0,0.0,2.0,7444.70655
19082402,niaprazine,9.0,9.0,0.0,9.0,104.96886
1318137,nicardipine,1038.0,1038.0,0.0,7259.0,1.975655
19018352,nicergoline,409.0,409.0,0.0,1305.0,2.17701
42900439,nickel,17.0,17.0,0.0,18.0,17.57955
19082458,nickel sulfate,5.0,5.0,0.0,5.0,44.05986
19018416,niclosamide,2.0,2.0,0.0,2.0,97.948325
19090809,nicoboxil,1.0,0.0,1.0,0.0,
19014977,nicorandil,981.0,981.0,0.0,8943.0,1.42507
718583,nicotine,1644.0,1644.0,0.0,44120.0,0.6252
42874050,nicotine bitartrate,3.0,3.0,0.0,3.0,135.42161
1318853,nifedipine,2139.0,2139.0,0.0,50313.0,1.19745
19019023,niflumic acid,108.0,88.0,22.0,154.0,4.79199
19019029,nifuratel,15.0,15.0,0.0,16.0,538.84043
19015144,nifuroxazide,126.0,126.0,0.0,225.0,5.18046
42900440,nifurpipone,1.0,0.0,1.0,0.0,
19127551,nifurtimox,38.0,38.0,0.0,55.0,12.82035
19019088,nikethamide,18.0,18.0,0.0,19.0,35.033015
1394023,nilotinib,1162.0,1162.0,0.0,14901.0,1.0963850000000002
1315286,nilutamide,266.0,266.0,0.0,536.0,3.61026
19113063,nilvadipine,293.0,293.0,0.0,658.0,3.37164
19069425,nimesulide,717.0,717.0,0.0,3247.0,2.00851
1319133,nimodipine,328.0,328.0,0.0,906.0,2.7241299999999997
19019176,nimorazole,6.0,6.0,0.0,6.0,91.95752
45775396,nintedanib,58.0,58.0,0.0,88.0,7.30756
1466198,nipocalimab,1.0,0.0,1.0,0.0,
747349,nirogacestat,1.0,0.0,1.0,0.0,
1319880,nisoldipine,607.0,607.0,0.0,2697.0,1.60582
1715315,nitazoxanide,170.0,170.0,0.0,297.0,3.19038
40168316,nitenpyram,2.0,0.0,2.0,0.0,
1586640,nitisinone,150.0,150.0,0.0,291.0,4.9750700000000005
19020021,nitrazepam,867.0,867.0,0.0,5524.0,1.61097
19020061,nitrendipine,444.0,444.0,0.0,1254.0,2.493015
42899650,nitric acid,4.0,4.0,0.0,4.0,83.885495
19020068,nitric oxide,222.0,222.0,0.0,561.0,6.3708849999999995
43532063,nitrocellulose,8.0,7.0,1.0,7.0,96.36563
920293,nitrofurantoin,1705.0,1705.0,0.0,23234.0,1.32382
920378,nitrofurazone,11.0,11.0,0.0,11.0,46.51804
19020477,nitrogen,152.0,152.0,0.0,297.0,5.355275
1361711,nitroglycerin,2134.0,2134.0,0.0,71999.0,1.012715
19020994,nitroprusside,406.0,406.0,0.0,1586.0,1.4063
19021129,nitrous oxide,420.0,420.0,0.0,1508.0,3.580725
19015464,nitroxoline,21.0,21.0,0.0,24.0,9.59742
45892628,nivolumab,94.0,94.0,0.0,229.0,6.80201
950696,nizatidine,970.0,970.0,0.0,5102.0,1.711605
19015533,nomegestrol,237.0,237.0,0.0,473.0,4.11973
792647,nonathymulin,23.0,0.0,23.0,0.0,
969444,nonoxynol-9,29.0,29.0,0.0,31.0,61.79318
45775001,nonylphenol,27.0,0.0,27.0,0.0,
19080959,nordazepam,215.0,215.0,0.0,634.0,2.59819
1518198,norelgestromin,12.0,12.0,0.0,14.0,95.097075
1321341,norepinephrine,865.0,865.0,0.0,7599.0,1.3845
19128219,norethandrolone,44.0,44.0,0.0,53.0,17.417495000000002
1521369,norethindrone,763.0,763.0,0.0,5744.0,1.32125
19015756,norfenefrine,6.0,6.0,0.0,6.0,78.198645
1721543,norfloxacin,687.0,687.0,0.0,3104.0,2.02526
42900442,norflurane,11.0,11.0,0.0,11.0,40.27132
1515774,norgestimate,129.0,129.0,0.0,221.0,5.7456
1521592,norgestrel,49.0,49.0,0.0,65.0,5.40061
19128258,norgestrienone,7.0,7.0,0.0,7.0,13.1008
721724,nortriptyline,1456.0,1456.0,0.0,19163.0,1.3262
19021930,noscapine,36.0,36.0,0.0,48.0,8.539204999999999
19022015,novobiocin,60.0,60.0,0.0,60.0,13.90647
746844,nuciferine,11.0,0.0,11.0,0.0,
42899620,nutmeg oil,1.0,1.0,0.0,1.0,52.50562
19014026,nux vomica extract,2.0,2.0,0.0,2.0,157.266555
19022494,nylidrin,2.0,2.0,0.0,2.0,964.32007
922570,nystatin,1788.0,1788.0,0.0,27392.0,1.44788
19022885,o-phthalaldehyde,1.0,0.0,1.0,0.0,
1560121,o-toluenesulfonamide,5.0,0.0,5.0,0.0,
19097042,oat bran,75.0,67.0,9.0,77.0,12.10224
19071838,oats preparation,2.0,0.0,2.0,0.0,
44507676,obinutuzumab,157.0,157.0,0.0,575.0,3.29575
44785507,oclacitinib,8.0,0.0,8.0,0.0,
42904298,ocriplasmin,67.0,67.0,0.0,543.0,52.85709
915391,octinoxate,5.0,5.0,0.0,5.0,192.25791
42899645,octopamine,5.0,5.0,0.0,5.0,8.02636
970277,octoxynol-9,1.0,0.0,1.0,0.0,
1522957,octreotide,1446.0,1446.0,0.0,21828.0,1.070095
19016099,octylonium,73.0,73.0,0.0,97.0,4.85208
40167582,ofatumumab,425.0,425.0,0.0,2172.0,2.15672
923081,ofloxacin,1166.0,1166.0,0.0,8884.0,1.685195
42899536,oil of garlic,801.0,801.0,0.0,4788.0,1.48447
42899537,oil of ginger,265.0,265.0,0.0,571.0,2.78219
42899538,oil of niaouli,15.0,15.0,0.0,15.0,50.57759
43013756,okra extract,1.0,0.0,1.0,0.0,
1466108,olaflur,1.0,0.0,1.0,0.0,
785788,olanzapine,2200.0,2200.0,0.0,77417.0,0.869785
45892579,olaparib,19.0,19.0,0.0,25.0,13.08561
19023254,oleandomycin,2.0,2.0,0.0,2.0,414.364195
19126536,oleate,22.0,12.0,10.0,13.0,28.035244999999996
1146264,oleuropein,47.0,0.0,47.0,0.0,
43014153,oleylamide,3.0,0.0,3.0,0.0,
19054693,olive leaf extract,48.0,29.0,19.0,33.0,13.45522
42900448,olive oil,146.0,146.0,0.0,328.0,3.3538
43014154,olivine,3.0,0.0,3.0,0.0,
40226742,olmesartan,1855.0,1855.0,0.0,45340.0,1.01717
45775116,olodaterol,13.0,13.0,0.0,19.0,29.9279
915855,olopatadine,1091.0,1091.0,0.0,7556.0,1.48274
916282,olsalazine,194.0,194.0,0.0,351.0,4.156765
45775576,omacetaxine,14.0,14.0,0.0,14.0,60.385655
19069046,omacetaxine mepesuccinate,58.0,58.0,0.0,116.0,6.53814
1110942,omalizumab,1201.0,1201.0,0.0,22649.0,1.05849
45892552,ombitasvir,9.0,9.0,0.0,11.0,29.94179
1560305,omega-3 acid ethyl esters (USP),1318.0,1318.0,0.0,19270.0,1.08138
46233915,omega-3 carboxylic acids,1.0,0.0,1.0,0.0,
19106973,omega-3 fatty acids,1236.0,1236.0,0.0,11759.0,1.31786
923645,omeprazole,3179.0,3179.0,0.0,325636.0,1.00429
741656,omidenepag,1.0,0.0,1.0,0.0,
19016974,omoconazole,1.0,1.0,0.0,1.0,1019.3392
1000560,ondansetron,2501.0,2501.0,0.0,101829.0,1.12
43013763,onion extract,7.0,0.0,7.0,0.0,
19129635,opipramol,395.0,395.0,0.0,1034.0,2.68553
923829,opium,365.0,365.0,0.0,959.0,2.07467
1318030,oprelvekin,226.0,226.0,0.0,414.0,3.98241
42904272,orange juice,5.0,5.0,0.0,5.0,53.93009
42900451,orange oil,216.0,216.0,0.0,478.0,2.996105
43013770,orange peel extract,1.0,0.0,1.0,0.0,
40174405,orange pekoe tea allergenic extract,1.0,0.0,1.0,0.0,
42903808,oregano leaf oil,51.0,51.0,0.0,62.0,9.99516
19126395,oregano oil,25.0,25.0,0.0,48.0,13.6692
19082874,orgotein,62.0,62.0,0.0,107.0,6.16296
42900454,origanum oil,1.0,1.0,0.0,1.0,
45776147,oritavancin,7.0,7.0,0.0,7.0,30.48892
741530,orlistat,1083.0,1083.0,0.0,25048.0,0.6434
19024197,ornidazole,162.0,162.0,0.0,285.0,5.5418400000000005
19024365,ornithine,99.0,99.0,0.0,163.0,6.0924
19013958,"ornithine, (L)-isomer",4.0,0.0,4.0,0.0,
19129638,orotic acid,28.0,28.0,0.0,45.0,11.865975
724394,orphenadrine,796.0,796.0,0.0,4343.0,1.681195
1799139,oseltamivir,1080.0,1080.0,0.0,10644.0,1.125995
45775353,oseltamivir carboxylate,2.0,0.0,2.0,0.0,
43525773,ospemifene,157.0,157.0,0.0,639.0,2.55235
45776162,osthol,55.0,0.0,55.0,0.0,
779819,oteseconazole,2.0,0.0,2.0,0.0,
42903893,ovalbumin,1.0,1.0,0.0,1.0,12815.16498
1724703,oxacillin,296.0,296.0,0.0,858.0,3.24271
44507733,oxalate,237.0,237.0,0.0,432.0,2.98496
1318011,oxaliplatin,1430.0,1430.0,0.0,37191.0,1.10658
46276138,oxaloacetate,4.0,0.0,4.0,0.0,
19024775,oxamniquine,10.0,10.0,0.0,13.0,74.837595
1524769,oxandrolone,253.0,253.0,0.0,538.0,2.71656
1592346,oxantel,2.0,0.0,2.0,0.0,
1118045,oxaprozin,729.0,729.0,0.0,3816.0,1.66387
19071314,oxatomide,206.0,206.0,0.0,458.0,3.08542
724816,oxazepam,1365.0,1365.0,0.0,15843.0,1.26502
718122,oxcarbazepine,1622.0,1622.0,0.0,25170.0,1.25263
19018164,oxeladin,20.0,20.0,0.0,25.0,10.315639999999998
19001308,oxerutins,31.0,31.0,0.0,59.0,19.04682
19082880,oxetorone,108.0,108.0,0.0,139.0,7.47259
918222,oxiconazole,134.0,134.0,0.0,179.0,6.032484999999999
19018261,oxilofrine,9.0,9.0,0.0,10.0,1330.97069
19082891,oxiracetam,39.0,31.0,9.0,39.0,15.83683
19018882,oxitropium,58.0,58.0,0.0,83.0,10.55547
19018885,oxolamine,26.0,26.0,0.0,26.0,20.3617
19129642,oxolinic acid,1.0,1.0,0.0,1.0,1497.50669
1592615,oxothiazolidinecarboxylic acid,1.0,0.0,1.0,0.0,
19024904,oxprenolol,60.0,60.0,0.0,82.0,12.36498
